index,RSI_60_40,PIPS_sum,loss,profit,total_count,Profit_Percent
2625,"48,48,48,44,52",-0.65,1,0,1,0
2626,"40,40,40,36,44",-0.658333333,1,0,1,0
2627,"48,48,56,60,68",-0.664285714,1,0,1,0
2629,"52,52,60,44,44",-0.678333333,1,0,1,0
2630,"56,60,52,68,64",-0.707142857,1,0,1,0
2631,"56,48,52,48,48",-0.713333333,1,0,1,0
2632,"60,56,48,64,60",-0.72,1,0,1,0
2633,"44,36,44,36,40",-0.723333333,1,0,1,0
2634,"36,40,44,44,40",-0.743333333,1,0,1,0
2635,"60,52,48,40,44",-0.748333333,4,1,5,20
2636,"52,44,52,44,44",-0.751666667,1,0,1,0
2637,"40,48,56,44,44",-0.766666667,1,0,1,0
2638,"60,52,60,40,44",-0.776666667,1,0,1,0
2639,"64,60,52,48,44",-0.785,1,0,1,0
2641,"60,64,60,64,56",-0.796666667,1,0,1,0
2642,"56,56,48,64,56",-0.806666667,1,0,1,0
2643,"56,56,32,32,32",-0.825,1,0,1,0
2645,"48,52,56,68,56",-0.828333333,1,0,1,0
2647,"64,60,56,52,52",-0.84,1,0,1,0
2648,"40,40,44,40,44",-0.85,1,0,1,0
2649,"56,52,36,40,44",-0.865,1,0,1,0
2651,"48,52,56,68,44",-0.87,1,0,1,0
2652,"44,48,52,52,56",-0.871666667,1,0,1,0
2653,"56,36,36,32,36",-0.875,1,0,1,0
2654,"56,56,44,36,44",-0.878333333,1,0,1,0
2655,"44,48,56,60,68",-0.878571429,1,0,1,0
2656,"44,44,44,36,44",-0.88,1,0,1,0
2657,"60,60,44,44,48",-0.898333333,1,0,1,0
2658,"64,56,52,40,40",-0.898333333,1,0,1,0
2659,"44,36,52,40,44",-0.903333333,1,0,1,0
2660,"64,56,60,48,48",-0.91,1,0,1,0
2661,"56,44,52,48,48",-0.923333333,1,0,1,0
2662,"48,48,48,52,68",-0.935714286,1,0,1,0
2663,"44,36,36,40,40",-0.936666667,1,0,1,0
2664,"52,40,48,44,44",-0.941666667,1,0,1,0
2665,"56,52,44,44,48",-0.943333333,2,0,2,0
2666,"60,64,48,48,48",-0.948333333,2,0,2,0
2668,"64,64,64,52,56",-0.963333333,1,0,1,0
2669,"60,48,52,48,52",-0.976666667,1,0,1,0
2673,"60,64,64,60,64",-1.008333333,1,0,1,0
2674,"44,44,64,64,64",-1.064285714,1,0,1,0
2675,"52,76,72,72,72",-1.064285714,1,0,1,0
2677,"40,44,44,44,44",-1.073333333,2,0,2,0
2678,"56,52,52,52,52",-1.08,1,0,1,0
2679,"48,40,56,40,44",-1.09,1,0,1,0
2680,"64,68,72,76,64",-1.105,3,1,4,25
2681,"40,40,40,16,32",-1.108333333,1,0,1,0
2682,"48,52,48,44,48",-1.113333333,2,0,2,0
2685,"44,32,40,40,40",-1.131666667,1,0,1,0
2686,"56,64,52,60,60",-1.133333333,1,0,1,0
2687,"44,44,40,40,36",-1.143333333,1,0,1,0
2688,"52,44,48,52,60",-1.157142857,1,0,1,0
2689,"52,56,36,40,40",-1.158333333,1,0,1,0
2690,"48,44,40,64,56",-1.16,1,0,1,0
2692,"36,36,32,32,28",-1.178333333,1,0,1,0
2693,"60,64,40,32,40",-1.19,1,0,1,0
2694,"48,44,40,40,36",-1.19,1,0,1,0
2695,"44,48,48,52,52",-1.2,1,0,1,0
2696,"36,44,48,40,40",-1.221666667,1,0,1,0
2698,"48,48,44,36,44",-1.245,1,0,1,0
2699,"60,56,60,56,64",-1.25,1,0,1,0
2700,"44,52,48,44,48",-1.273333333,1,0,1,0
2701,"64,64,48,40,40",-1.278333333,1,0,1,0
2702,"52,56,52,56,60",-1.281666667,1,0,1,0
2703,"52,60,48,52,64",-1.285714286,1,0,1,0
2704,"56,52,40,36,44",-1.291666667,1,0,1,0
2709,"36,40,48,40,40",-1.341666667,1,0,1,0
2712,"56,44,48,60,56",-1.355,1,0,1,0
2714,"44,32,40,36,40",-1.365,1,0,1,0
2715,"40,44,32,24,40",-1.365,1,0,1,0
2716,"44,48,44,44,36",-1.4,1,0,1,0
2717,"52,52,56,48,60",-1.41,1,0,1,0
2719,"56,56,56,56,56",-1.428333333,1,0,1,0
2721,"44,48,56,36,44",-1.436666667,1,0,1,0
2722,"40,44,52,52,60",-1.438333333,1,0,1,0
2724,"44,48,48,32,36",-1.448333333,1,0,1,0
2727,"48,48,56,36,32",-1.458333333,1,0,1,0
2729,"52,56,68,64,64",-1.46,1,0,1,0
2731,"52,40,40,64,56",-1.471666667,1,0,1,0
2733,"56,56,40,36,36",-1.478333333,1,0,1,0
2736,"44,52,60,36,44",-1.493333333,1,0,1,0
2737,"44,40,48,48,64",-1.507142857,1,0,1,0
2738,"56,52,56,44,52",-1.518333333,1,0,1,0
2740,"44,48,48,44,64",-1.542857143,1,0,1,0
2741,"36,36,20,28,32",-1.548333333,1,0,1,0
2742,"44,56,48,36,40",-1.551666667,1,0,1,0
2743,"60,32,48,44,44",-1.558333333,1,0,1,0
2744,"32,28,36,32,32",-1.562380952,4,1,5,20
2745,"56,56,52,76,72",-1.564285714,1,0,1,0
2747,"40,32,28,36,36",-1.568333333,1,0,1,0
2748,"36,40,40,32,40",-1.583333333,1,0,1,0
2749,"56,60,56,48,48",-1.611666667,1,0,1,0
2750,"48,64,68,64,64",-1.614285714,1,0,1,0
2751,"72,60,48,44,44",-1.618333333,1,0,1,0
2753,"52,52,56,52,52",-1.626666667,1,0,1,0
2754,"44,32,40,32,36",-1.626666667,1,0,1,0
2755,"56,56,40,32,36",-1.631666667,1,0,1,0
2756,"48,44,48,56,52",-1.638333333,1,0,1,0
2757,"44,44,56,56,56",-1.646666667,1,0,1,0
2759,"60,40,36,36,44",-1.68,1,0,1,0
2760,"40,48,44,44,44",-1.683333333,1,0,1,0
2761,"40,40,48,40,44",-1.686666667,1,0,1,0
2765,"60,52,56,44,44",-1.738333333,1,0,1,0
2766,"56,60,64,56,60",-1.742857143,1,0,1,0
2767,"44,44,48,60,52",-1.745,1,0,1,0
2768,"40,52,56,44,44",-1.768333333,1,0,1,0
2769,"52,44,44,28,40",-1.798333333,1,0,1,0
2770,"52,52,48,44,40",-1.806666667,1,0,1,0
2771,"48,60,68,64,60",-1.811666667,1,0,1,0
2772,"44,44,44,28,40",-1.861666667,1,0,1,0
2773,"44,40,40,36,24",-1.864285714,1,0,1,0
2774,"44,40,44,52,52",-1.868333333,1,0,1,0
2775,"60,56,60,48,48",-1.885,1,0,1,0
2777,"44,52,52,48,48",-1.903333333,1,0,1,0
2778,"48,52,52,68,68",-1.907142857,1,0,1,0
2780,"52,60,44,40,44",-1.921666667,1,0,1,0
2781,"60,52,40,36,40",-1.931666667,1,0,1,0
2783,"56,56,52,68,72",-1.95,1,0,1,0
2784,"48,48,64,72,64",-1.95,1,0,1,0
2787,"60,56,72,72,60",-1.975,1,0,1,0
2789,"32,40,36,24,32",-1.995,1,0,1,0
2790,"40,56,56,40,40",-1.996666667,1,0,1,0
2791,"48,48,48,72,60",-2,1,0,1,0
2792,"56,60,52,56,60",-2.005,1,0,1,0
2793,"40,56,56,56,56",-2.007142857,1,0,1,0
2794,"44,52,56,60,52",-2.016666667,1,0,1,0
2795,"68,60,56,68,64",-2.021666667,1,0,1,0
2796,"48,60,52,44,44",-2.025,1,0,1,0
2797,"36,40,36,52,48",-2.031666667,1,0,1,0
2798,"40,44,52,40,44",-2.038333333,1,0,1,0
2799,"64,52,40,40,44",-2.046666667,1,0,1,0
2800,"48,88,88,88,88",-2.064285714,1,0,1,0
2801,"48,48,48,28,36",-2.065,1,0,1,0
2803,"44,40,52,52,52",-2.068333333,1,0,1,0
2804,"68,72,60,64,64",-2.08,1,0,1,0
2805,"60,60,60,60,72",-2.085714286,1,0,1,0
2806,"56,48,44,36,44",-2.103333333,1,0,1,0
2807,"36,44,48,40,32",-2.105,1,0,1,0
2808,"48,44,60,60,60",-2.106666667,1,0,1,0
2809,"44,40,36,32,40",-2.111666667,20,6,26,23
2814,"32,28,24,32,28",-2.18,1,0,1,0
2815,"52,44,32,40,40",-2.181666667,1,0,1,0
2816,"48,44,44,60,56",-2.195,1,0,1,0
2817,"48,44,40,24,40",-2.206666667,1,0,1,0
2818,"52,52,52,72,76",-2.207142857,1,0,1,0
2819,"52,56,64,48,68",-2.207142857,1,0,1,0
2820,"52,56,64,76,64",-2.226666667,1,0,1,0
2821,"44,48,56,60,64",-2.231666667,1,0,1,0
2824,"52,40,48,40,40",-2.245,1,0,1,0
2825,"60,56,52,36,48",-2.248333333,1,0,1,0
2826,"48,52,56,48,48",-2.256666667,1,0,1,0
2827,"64,52,64,68,60",-2.265,1,0,1,0
2828,"56,36,32,32,32",-2.27,1,0,1,0
2829,"64,56,52,48,48",-2.273333333,2,0,2,0
2830,"52,52,48,32,36",-2.275,1,0,1,0
2831,"52,48,56,48,48",-2.285,1,0,1,0
2832,"56,48,52,60,52",-2.298333333,1,0,1,0
2833,"60,56,60,64,72",-2.307142857,1,0,1,0
2834,"48,48,44,60,60",-2.314285714,1,0,1,0
2835,"56,48,64,64,64",-2.343333333,1,0,1,0
2836,"52,52,44,32,40",-2.358333333,1,0,1,0
2837,"48,56,60,64,56",-2.361666667,2,0,2,0
2838,"56,56,44,40,44",-2.368333333,2,0,2,0
2839,"52,52,44,40,48",-2.373333333,1,0,1,0
2840,"60,44,48,60,60",-2.38,1,0,1,0
2841,"44,44,40,52,52",-2.381666667,1,0,1,0
2844,"40,44,28,32,36",-2.395,1,0,1,0
2845,"72,60,52,40,44",-2.403333333,1,0,1,0
2846,"64,72,64,72,72",-2.435714286,1,0,1,0
2847,"52,48,44,44,40",-2.438333333,1,0,1,0
2848,"48,44,52,52,56",-2.457142857,1,0,1,0
2849,"56,60,52,48,52",-2.458333333,1,0,1,0
2850,"40,56,44,44,40",-2.46,1,0,1,0
2851,"56,52,40,32,44",-2.468333333,1,0,1,0
2852,"32,40,44,32,40",-2.47,1,0,1,0
2853,"44,60,56,36,40",-2.47,1,0,1,0
2854,"60,52,56,68,64",-2.488333333,1,0,1,0
2855,"40,36,36,24,36",-2.488333333,1,0,1,0
2856,"40,44,60,60,60",-2.507142857,1,0,1,0
2858,"52,48,52,52,56",-2.525,1,0,1,0
2859,"52,56,48,40,40",-2.53,5,2,7,28
2860,"56,52,48,60,64",-2.546666667,1,0,1,0
2862,"32,28,28,32,32",-2.546666667,1,0,1,0
2863,"64,60,44,44,44",-2.561666667,1,0,1,0
2865,"44,44,44,44,68",-2.564285714,1,0,1,0
2866,"44,36,48,40,44",-2.566666667,1,0,1,0
2868,"36,36,24,36,36",-2.586666667,1,0,1,0
2869,"44,48,56,56,56",-2.59,3,1,4,25
2870,"64,64,44,76,76",-2.592857143,1,0,1,0
2871,"44,52,48,72,72",-2.592857143,1,0,1,0
2873,"48,44,32,36,36",-2.611666667,1,0,1,0
2876,"44,48,44,56,52",-2.661666667,1,0,1,0
2877,"64,68,72,72,64",-2.661666667,3,1,4,25
2878,"40,52,52,80,72",-2.664285714,1,0,1,0
2879,"36,48,48,64,56",-2.678333333,1,0,1,0
2880,"36,44,64,64,64",-2.678571429,1,0,1,0
2881,"36,44,44,36,44",-2.68,1,0,1,0
2882,"60,52,64,64,60",-2.695,1,0,1,0
2883,"32,32,40,32,32",-2.698095238,3,1,4,25
2885,"56,48,48,60,60",-2.698333333,1,0,1,0
2886,"44,40,48,32,40",-2.7,1,0,1,0
2887,"32,56,48,64,60",-2.706666667,1,0,1,0
2888,"48,60,56,44,44",-2.713333333,1,0,1,0
2889,"48,48,60,68,56",-2.72,1,0,1,0
2890,"40,48,48,44,60",-2.726666667,1,0,1,0
2891,"52,64,52,64,60",-2.733333333,1,0,1,0
2892,"72,68,72,80,76",-2.735714286,1,0,1,0
2893,"60,52,48,44,44",-2.738333333,4,1,5,20
2894,"60,72,68,76,72",-2.742857143,1,0,1,0
2897,"28,32,32,28,36",-2.755,1,0,1,0
2898,"40,48,28,28,36",-2.758333333,1,0,1,0
2900,"52,52,32,36,40",-2.773333333,1,0,1,0
2901,"40,48,36,28,36",-2.785,1,0,1,0
2902,"32,36,40,32,32",-2.795,1,0,1,0
2903,"52,56,56,52,56",-2.796666667,1,0,1,0
2904,"52,52,48,52,36",-2.803333333,1,0,1,0
2905,"52,60,64,36,40",-2.805,1,0,1,0
2906,"48,32,32,32,36",-2.825,1,0,1,0
2909,"52,60,60,56,60",-2.892857143,1,0,1,0
2910,"56,64,72,76,68",-2.9,1,0,1,0
2912,"44,60,44,60,56",-2.908333333,1,0,1,0
2913,"64,68,76,84,84",-2.921428571,1,0,1,0
2914,"48,52,52,64,56",-2.921666667,1,0,1,0
2915,"48,40,40,40,44",-2.925,1,0,1,0
2917,"44,40,28,24,28",-2.981666667,1,0,1,0
2918,"36,36,24,28,36",-2.981666667,1,0,1,0
2919,"52,52,48,40,48",-2.985,1,0,1,0
2920,"40,40,40,48,52",-2.985,1,0,1,0
2921,"44,40,52,52,80",-2.985714286,1,0,1,0
2922,"40,48,48,32,40",-2.991666667,1,0,1,0
2923,"44,28,24,32,32",-2.993333333,1,0,1,0
2924,"48,52,56,44,48",-2.996666667,1,0,1,0
2926,"44,56,52,56,56",-3.005,1,0,1,0
2927,"32,36,40,36,32",-3.016666667,1,0,1,0
2928,"32,48,48,40,40",-3.021666667,1,0,1,0
2929,"44,40,48,48,48",-3.031666667,1,0,1,0
2930,"32,36,40,36,36",-3.043333333,1,0,1,0
2931,"52,60,44,28,32",-3.048333333,1,0,1,0
2933,"28,36,36,24,28",-3.09,1,0,1,0
2934,"52,40,28,32,32",-3.095,1,0,1,0
2935,"64,64,60,76,68",-3.114285714,1,0,1,0
2936,"48,48,56,56,52",-3.128333333,1,0,1,0
2937,"52,44,44,24,40",-3.133333333,1,0,1,0
2938,"64,44,36,40,40",-3.136666667,1,0,1,0
2939,"72,64,72,76,76",-3.15,1,0,1,0
2940,"32,32,28,16,24",-3.15,1,0,1,0
2941,"48,52,48,44,56",-3.166666667,1,0,1,0
2942,"48,48,32,32,32",-3.17,1,0,1,0
2943,"48,44,52,52,60",-3.17,1,0,1,0
2944,"56,52,68,64,60",-3.171666667,1,0,1,0
2945,"56,60,56,52,60",-3.205238095,2,0,2,0
2946,"48,36,36,36,40",-3.211666667,1,0,1,0
2948,"64,60,44,36,40",-3.225,1,0,1,0
2949,"44,48,64,60,56",-3.23,1,0,1,0
2950,"52,44,56,60,60",-3.235,1,0,1,0
2951,"76,72,68,76,76",-3.242857143,1,0,1,0
2952,"44,60,56,64,60",-3.266666667,1,0,1,0
2953,"68,60,64,68,60",-3.271666667,1,0,1,0
2955,"44,52,48,32,36",-3.29,1,0,1,0
2956,"60,72,64,68,64",-3.29,1,0,1,0
2957,"52,52,44,52,56",-3.292857143,1,0,1,0
2958,"48,60,52,56,56",-3.293333333,1,0,1,0
2959,"52,56,60,68,56",-3.305,1,0,1,0
2960,"60,52,44,48,48",-3.305,1,0,1,0
2961,"32,32,28,20,28",-3.305714286,3,1,4,25
2962,"48,56,52,68,64",-3.321666667,1,0,1,0
2963,"48,32,28,32,32",-3.331666667,1,0,1,0
2964,"56,48,56,64,56",-3.336666667,1,0,1,0
2965,"64,60,48,40,40",-3.355,1,0,1,0
2966,"36,40,32,36,40",-3.356666667,1,0,1,0
2969,"28,28,24,28,28",-3.38,1,0,1,0
2970,"48,44,52,44,44",-3.385,2,0,2,0
2971,"44,44,44,48,56",-3.385714286,1,0,1,0
2973,"56,48,24,32,36",-3.401666667,1,0,1,0
2974,"56,52,48,36,40",-3.405,3,1,4,25
2976,"40,40,44,68,60",-3.421666667,1,0,1,0
2977,"48,52,72,64,60",-3.433333333,1,0,1,0
2978,"60,48,36,36,44",-3.435,1,0,1,0
2979,"36,36,32,24,36",-3.44,1,0,1,0
2980,"48,56,52,44,44",-3.441666667,2,0,2,0
2981,"64,68,64,32,36",-3.446666667,1,0,1,0
2982,"68,76,84,84,76",-3.45,1,0,1,0
2983,"52,48,64,72,72",-3.45,1,0,1,0
2984,"44,44,56,40,44",-3.46,1,0,1,0
2985,"60,64,68,60,60",-3.471666667,1,0,1,0
2986,"64,56,56,48,52",-3.475,1,0,1,0
2987,"56,44,44,36,44",-3.48,1,0,1,0
2988,"36,36,44,32,40",-3.493333333,1,0,1,0
2989,"48,40,28,28,40",-3.5,1,0,1,0
2990,"52,60,52,64,60",-3.501666667,1,0,1,0
2991,"80,80,72,76,72",-3.528571429,1,0,1,0
2992,"52,52,44,44,48",-3.53,3,1,4,25
2993,"48,48,48,48,56",-3.536904762,2,0,2,0
2994,"48,52,40,40,44",-3.55,3,1,4,25
2995,"48,48,52,56,60",-3.558333333,2,0,2,0
2996,"48,44,64,68,64",-3.578571429,1,0,1,0
2997,"48,40,64,64,60",-3.588333333,1,0,1,0
2998,"60,60,64,64,68",-3.6,1,0,1,0
2999,"40,32,36,24,36",-3.603333333,1,0,1,0
3002,"32,36,28,32,32",-3.623333333,1,0,1,0
3003,"64,52,56,44,48",-3.626666667,1,0,1,0
3004,"48,40,56,64,60",-3.626666667,1,0,1,0
3005,"40,52,56,56,52",-3.63,1,0,1,0
3006,"52,52,56,44,44",-3.633333333,2,0,2,0
3007,"52,64,64,60,60",-3.645,1,0,1,0
3008,"32,28,20,28,36",-3.665,1,0,1,0
3009,"52,36,28,28,36",-3.685,1,0,1,0
3010,"40,44,48,60,60",-3.693333333,1,0,1,0
3012,"52,52,48,48,28",-3.7,1,0,1,0
3013,"52,52,52,36,36",-3.715,1,0,1,0
3014,"52,56,52,68,68",-3.721666667,1,0,1,0
3015,"56,48,36,32,36",-3.726666667,4,1,5,20
3016,"48,48,44,44,68",-3.728571429,1,0,1,0
3017,"40,40,40,48,24",-3.758333333,1,0,1,0
3019,"40,48,52,60,60",-3.771428571,1,0,1,0
3020,"44,44,40,56,52",-3.776666667,1,0,1,0
3021,"52,52,48,64,64",-3.79,1,0,1,0
3022,"16,24,24,20,24",-3.793333333,1,0,1,0
3023,"36,36,40,52,52",-3.815,1,0,1,0
3024,"44,48,52,40,40",-3.818333333,2,0,2,0
3025,"48,64,72,76,68",-3.821428571,1,0,1,0
3026,"48,52,56,36,36",-3.845,1,0,1,0
3027,"44,44,44,48,48",-3.845,2,0,2,0
3028,"44,56,24,20,36",-3.865,1,0,1,0
3029,"40,44,52,48,60",-3.871428571,1,0,1,0
3030,"52,80,80,72,72",-3.878571429,1,0,1,0
3031,"52,44,40,36,44",-3.883333333,1,0,1,0
3032,"72,72,76,76,68",-3.885714286,1,0,1,0
3033,"36,36,32,20,36",-3.89,1,0,1,0
3034,"56,48,44,32,44",-3.901666667,1,0,1,0
3035,"60,40,44,40,44",-3.906666667,1,0,1,0
3036,"48,44,48,48,48",-3.907142857,1,0,1,0
3037,"40,48,40,40,44",-3.911666667,1,0,1,0
3038,"60,64,44,60,60",-3.916666667,1,0,1,0
3039,"52,56,76,72,64",-3.918333333,1,0,1,0
3040,"52,48,44,64,52",-3.923333333,1,0,1,0
3041,"52,44,40,28,36",-3.928333333,1,0,1,0
3042,"56,56,44,32,36",-3.933333333,1,0,1,0
3043,"52,52,32,28,36",-3.936666667,1,0,1,0
3044,"56,56,52,68,64",-3.942857143,1,0,1,0
3045,"44,52,52,48,36",-3.943333333,1,0,1,0
3046,"40,32,48,60,60",-3.945,1,0,1,0
3048,"56,56,64,76,72",-3.95,1,0,1,0
3049,"40,48,44,32,40",-3.958333333,1,0,1,0
3050,"52,48,60,72,60",-3.961666667,1,0,1,0
3051,"60,60,52,60,60",-3.975,1,0,1,0
3052,"48,48,56,56,32",-3.99,1,0,1,0
3054,"60,72,68,68,68",-4,3,1,4,25
3055,"44,40,48,60,56",-4.016666667,1,0,1,0
3056,"60,52,48,64,60",-4.02,1,0,1,0
3057,"52,56,48,36,36",-4.05,1,0,1,0
3058,"48,40,48,56,52",-4.05,1,0,1,0
3061,"28,40,32,28,32",-4.075,1,0,1,0
3062,"56,52,52,36,40",-4.083333333,1,0,1,0
3063,"68,60,48,44,44",-4.085,1,0,1,0
3064,"72,76,64,72,72",-4.085714286,1,0,1,0
3065,"60,64,64,68,72",-4.085714286,1,0,1,0
3066,"56,40,40,40,44",-4.091666667,1,0,1,0
3067,"40,44,44,60,60",-4.106666667,1,0,1,0
3068,"36,40,24,24,36",-4.11,1,0,1,0
3069,"56,44,56,60,60",-4.121666667,1,0,1,0
3070,"52,60,60,32,40",-4.123333333,1,0,1,0
3071,"48,44,48,52,64",-4.135714286,1,0,1,0
3072,"68,60,60,56,56",-4.138333333,1,0,1,0
3073,"60,52,40,44,44",-4.14,1,0,1,0
3074,"44,40,44,28,32",-4.141666667,1,0,1,0
3075,"44,40,52,60,60",-4.141666667,1,0,1,0
3076,"44,36,28,20,36",-4.142857143,1,0,1,0
3077,"36,48,52,56,56",-4.146666667,1,0,1,0
3078,"56,56,28,28,28",-4.148333333,1,0,1,0
3079,"68,68,76,80,68",-4.15,1,0,1,0
3080,"40,48,36,40,40",-4.155,1,0,1,0
3081,"36,48,52,60,56",-4.156666667,1,0,1,0
3082,"68,64,68,80,72",-4.157142857,1,0,1,0
3083,"36,60,64,68,68",-4.164285714,1,0,1,0
3084,"60,60,44,40,44",-4.168333333,1,0,1,0
3085,"64,64,64,68,72",-4.171428571,1,0,1,0
3086,"48,48,48,44,40",-4.183333333,1,0,1,0
3088,"72,72,72,36,40",-4.191666667,1,0,1,0
3089,"44,36,28,28,32",-4.197857143,7,3,10,30
3091,"48,40,28,36,36",-4.211666667,1,0,1,0
3092,"36,28,32,32,36",-4.213333333,1,0,1,0
3093,"56,56,56,56,60",-4.221428571,2,0,2,0
3094,"48,60,60,68,60",-4.231666667,1,0,1,0
3095,"64,52,44,36,44",-4.231666667,1,0,1,0
3096,"44,56,64,60,56",-4.235,1,0,1,0
3097,"56,60,60,44,48",-4.238333333,1,0,1,0
3098,"52,52,80,80,72",-4.242857143,1,0,1,0
3099,"60,52,60,60,56",-4.251666667,1,0,1,0
3100,"48,56,52,40,40",-4.256666667,1,0,1,0
3102,"64,52,48,40,40",-4.281666667,2,0,2,0
3103,"60,64,52,48,76",-4.285714286,1,0,1,0
3104,"44,56,48,24,32",-4.295,1,0,1,0
3107,"68,68,76,84,80",-4.314285714,1,0,1,0
3108,"44,40,52,56,56",-4.316666667,1,0,1,0
3109,"56,56,52,68,60",-4.316666667,1,0,1,0
3110,"40,40,44,52,52",-4.328333333,1,0,1,0
3111,"44,48,52,56,52",-4.333333333,4,1,5,20
3112,"48,48,52,48,36",-4.34,1,0,1,0
3113,"64,52,56,52,52",-4.343333333,1,0,1,0
3114,"56,40,40,36,40",-4.35,2,0,2,0
3115,"44,40,48,56,56",-4.353333333,2,0,2,0
3116,"72,64,64,68,64",-4.356666667,1,0,1,0
3117,"60,64,44,32,40",-4.361666667,1,0,1,0
3118,"64,60,60,64,76",-4.371428571,1,0,1,0
3119,"52,52,48,68,64",-4.378571429,1,0,1,0
3120,"48,44,52,68,60",-4.39,1,0,1,0
3121,"52,52,56,56,68",-4.392857143,1,0,1,0
3122,"56,56,44,40,40",-4.398333333,4,1,5,20
3123,"48,52,60,68,56",-4.398333333,1,0,1,0
3124,"68,64,52,48,52",-4.405,1,0,1,0
3125,"52,52,60,40,40",-4.405,1,0,1,0
3126,"36,44,44,36,36",-4.406666667,1,0,1,0
3128,"52,52,56,60,64",-4.414285714,1,0,1,0
3129,"56,52,60,64,56",-4.425,1,0,1,0
3131,"68,68,64,60,64",-4.441666667,1,0,1,0
3132,"48,48,52,88,76",-4.442857143,1,0,1,0
3133,"32,36,44,32,36",-4.445,1,0,1,0
3134,"52,52,44,60,60",-4.45,1,0,1,0
3135,"68,76,84,80,76",-4.45,1,0,1,0
3137,"44,60,72,72,68",-4.457142857,1,0,1,0
3138,"52,80,80,80,76",-4.464285714,1,0,1,0
3139,"40,48,48,36,40",-4.473333333,2,0,2,0
3140,"44,44,44,40,36",-4.473333333,2,0,2,0
3141,"48,52,52,56,52",-4.476666667,2,0,2,0
3142,"56,60,68,68,60",-4.481904762,3,1,4,25
3143,"48,44,48,44,56",-4.485714286,1,0,1,0
3145,"60,60,44,72,60",-4.49,1,0,1,0
3146,"56,60,60,60,64",-4.495,2,0,2,0
3147,"52,36,32,28,32",-4.496666667,1,0,1,0
3150,"68,60,16,16,20",-4.535714286,1,0,1,0
3151,"28,16,24,24,28",-4.54,1,0,1,0
3152,"52,48,36,36,44",-4.545,1,0,1,0
3155,"32,40,44,36,40",-4.565,1,0,1,0
3156,"44,36,40,32,40",-4.573333333,1,0,1,0
3157,"56,52,56,44,44",-4.575,2,0,2,0
3159,"48,56,56,32,32",-4.585,1,0,1,0
3160,"48,52,56,52,44",-4.588333333,1,0,1,0
3161,"40,48,48,52,40",-4.603333333,1,0,1,0
3162,"48,72,72,76,76",-4.614285714,1,0,1,0
3163,"60,64,56,60,60",-4.621428571,1,0,1,0
3164,"60,56,48,48,48",-4.63,1,0,1,0
3165,"40,52,52,28,28",-4.638333333,1,0,1,0
3166,"52,44,40,32,44",-4.641666667,1,0,1,0
3167,"36,56,60,40,40",-4.641666667,1,0,1,0
3168,"72,60,52,76,72",-4.642857143,1,0,1,0
3169,"56,44,36,40,44",-4.661666667,1,0,1,0
3170,"56,44,32,32,40",-4.663333333,1,0,1,0
3172,"40,56,64,60,60",-4.691666667,1,0,1,0
3173,"48,52,32,28,40",-4.696666667,1,0,1,0
3174,"56,56,60,56,56",-4.7,1,0,1,0
3175,"60,48,36,32,40",-4.721666667,1,0,1,0
3176,"56,60,48,36,36",-4.746666667,1,0,1,0
3177,"44,52,48,56,52",-4.766666667,1,0,1,0
3178,"64,68,68,80,72",-4.792857143,1,0,1,0
3179,"52,52,52,52,60",-4.8,1,0,1,0
3180,"44,56,56,72,72",-4.807142857,1,0,1,0
3181,"52,56,56,68,68",-4.808095238,3,1,4,25
3182,"56,72,72,76,72",-4.848333333,1,0,1,0
3183,"60,56,52,64,64",-4.853333333,1,0,1,0
3184,"56,64,60,60,60",-4.865,1,0,1,0
3185,"36,36,24,24,36",-4.873333333,1,0,1,0
3187,"56,56,48,36,36",-4.876666667,1,0,1,0
3188,"60,44,40,40,44",-4.888333333,1,0,1,0
3189,"60,56,52,32,40",-4.893333333,1,0,1,0
3190,"44,52,48,36,44",-4.911666667,1,0,1,0
3191,"52,52,56,56,36",-4.915,1,0,1,0
3192,"72,64,72,72,72",-4.921428571,1,0,1,0
3193,"76,64,72,80,76",-4.928571429,1,0,1,0
3194,"68,80,80,84,76",-4.928571429,1,0,1,0
3195,"56,48,48,36,36",-4.93,1,0,1,0
3196,"56,56,52,52,60",-4.942857143,1,0,1,0
3197,"56,52,44,36,44",-4.95,1,0,1,0
3198,"36,48,56,56,56",-4.968333333,2,0,2,0
3199,"52,52,72,76,68",-4.971428571,1,0,1,0
3200,"40,40,28,32,32",-4.981666667,1,0,1,0
3201,"48,52,40,28,36",-4.981666667,1,0,1,0
3202,"44,48,48,36,44",-4.985,1,0,1,0
3203,"40,40,44,32,40",-5.015,1,0,1,0
3204,"44,52,44,28,40",-5.058333333,1,0,1,0
3205,"48,48,48,52,52",-5.058333333,1,0,1,0
3206,"64,52,60,72,68",-5.066666667,1,0,1,0
3207,"52,52,44,48,48",-5.066666667,2,0,2,0
3208,"64,68,56,72,64",-5.07,1,0,1,0
3209,"60,60,48,44,48",-5.073333333,4,1,5,20
3210,"60,60,48,44,44",-5.075,1,0,1,0
3211,"36,20,20,16,28",-5.076666667,1,0,1,0
3212,"52,48,44,28,36",-5.085,1,0,1,0
3213,"32,44,48,60,56",-5.096666667,1,0,1,0
3214,"64,72,56,64,64",-5.098333333,1,0,1,0
3215,"64,64,52,44,44",-5.108333333,1,0,1,0
3217,"68,72,72,72,64",-5.114285714,1,0,1,0
